"class","displ","trans","cyl","trans.dscr","cty","hwy","fl","model","eng.dscr","eng.dscr.1","year","manufacturer","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l","T","G","drv","vpc","bidx","x5c","S","eng.dscr.2"
18,NA,"manual(m4)",6,"M",17,26.1,"Unleaded Gasoline","EAGLE 4WD","(FFS)",NA,1981,"AMC",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"manual(m4)",6,"M",17.3,25.9,"Unleaded Gasoline","EAGLE 4WD",NA,NA,1981,"AMC",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"manual(m4)",4,"M",21.3,26.8,"Unleaded Gasoline","EAGLE 4WD","(FFS)",NA,1981,"AMC",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"auto(3)",4,"A",20.2,26.5,"Unleaded Gasoline","EAGLE: KAMMBACK,SX/4 4WD","(FFS)",NA,1981,"AMC",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"auto(3)",6,"L",17.5,24.1,"Unleaded Gasoline","EAGLE: KAMMBACK,SX/4 4WD","(FFS)",NA,1981,"AMC",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"manual(m4)",6,"M",17.3,25.9,"Unleaded Gasoline","EAGLE: KAMMBACK,SX/4 4WD",NA,NA,1981,"AMC",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"manual(m4)",4,"M",21.3,26.8,"Unleaded Gasoline","EAGLE: KAMMBACK,SX/4 4WD","(FFS)",NA,1981,"AMC",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"manual(m4)",6,"M",17,26.1,"Unleaded Gasoline","EAGLE: KAMMBACK,SX/4 4WD","(FFS)",NA,1981,"AMC",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"auto(3)",4,"A",19.5,22.8,"Unleaded Gasoline","EAGLE: KAMMBACK,SX/4 4WD",NA,NA,1981,"AMC",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"manual(m4)",4,"M",21.6082,28.8822,"Unleaded Gasoline","EAGLE: KAMMBACK,SX/4 4WD",NA,NA,1981,"AMC",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
18,NA,"auto(3)",6,"L",17.7978,24.8996,"Unleaded Gasoline","EAGLE: KAMMBACK,SX/4 4WD",NA,NA,1981,"AMC",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"auto(3)",4,"A",21.5105,26.0892,"Unleaded Gasoline","LUV PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m4)",4,"M",24.0515,33.4398,"Unleaded Gasoline","LUV PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m5)",4,"M",31.8515,43.8045,"9","LUV PICKUP 2WD","(DIESEL)",NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"auto(3)",4,"A",23.1928,28.4377,"Unleaded Gasoline","LUV PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
10,NA,"manual(m4)",4,"M",25.9241,36.1325,"Unleaded Gasoline","LUV PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
11,NA,"manual(m4)",4,"M",28.2,35.3,"9","LUV PICKUP 4WD","(DIESEL)",NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
11,NA,"manual(m4)",4,"M",22.3,30.7,"Unleaded Gasoline","LUV PICKUP 4WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
11,NA,"manual(m4)",4,"M",21.4,29.5,"Unleaded Gasoline","LUV PICKUP 4WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",8,"L",18.7471,24.348,"9","C10 PICKUP 2WD","(DIESEL)",NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",6,"L",16.6944,23.1034,"Unleaded Gasoline","C10 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"manual(m3)",6,"C",18.5882,24.9982,"Unleaded Gasoline","C10 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",8,"L",13.6927,18.6364,"Unleaded Gasoline","C10 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"manual(m4)",8,"M",20.2,28.5,"Unleaded Gasoline","C10 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"manual(m3)",6,"M",14.7,20.8332,"Unleaded Gasoline","C10 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"manual(m4)",6,"M",20.6799,29.5757,"Unleaded Gasoline","C10 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",8,"L",19.7456,27.1801,"9","C10 PICKUP 2WD","(DIESEL)",NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",8,"L",16.358,22.0344,"Unleaded Gasoline","C10 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"manual(m3)",8,"M",17.204,20.9134,"Unleaded Gasoline","C10 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",8,"L",16.5539,21.0243,"Unleaded Gasoline","C10 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"manual(m3)",8,"C",16.596,22.2637,"Unleaded Gasoline","C10 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",6,"L",13.8803,19.0244,"Unleaded Gasoline","C10 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",8,"L",16.3621,22.0434,"Unleaded Gasoline","C20 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",8,"L",12.6,17.6,"Unleaded Gasoline","C20 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"manual(m3)",6,"C",16.5689,23.3137,"Unleaded Gasoline","C20 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"manual(m3)",8,"C",15.6037,20.7575,"Unleaded Gasoline","C20 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",6,"L",15.1974,20.398,"Unleaded Gasoline","C20 PICKUP 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"manual(m3)",6,"M",20.8,28.8,"Unleaded Gasoline","EL CAMINO PICKUP 2WD","(GM-CHEV) ","(FFS)",1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",8,"L",16.438,22.7632,"Unleaded Gasoline","EL CAMINO PICKUP 2WD","(GM-CHEV) ","(FFS)",1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",6,"L",18.769,25.7188,"Unleaded Gasoline","EL CAMINO PICKUP 2WD","(GM-CHEV) ","(FFS)",1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"manual(m4)",8,"M",14.4039,21.0074,"Unleaded Gasoline","EL CAMINO PICKUP 2WD","(GM-CHEV) ","(FFS)",1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",6,"L",19.4,25.6,"Unleaded Gasoline","EL CAMINO PICKUP 2WD","(GM-BUICK)","(FFS)",1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",8,"L",16.5182,23.1801,"Unleaded Gasoline","EL CAMINO PICKUP 2WD","(GM-CHEV) ","(FFS)",1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
12,NA,"auto(3)",8,"L",17.4,23.4,"Unleaded Gasoline","EL CAMINO PICKUP 2WD","(FFS)",NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"manual(m3)",8,"C",16.019,21.0233,"Unleaded Gasoline","K10 PICKUP 4WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"auto(3)",8,"L",15.7988,21.8692,"Unleaded Gasoline","K10 PICKUP 4WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"auto(3)",8,"L",12.7314,17.2779,"Unleaded Gasoline","K10 PICKUP 4WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"auto(3)",6,"L",15.3519,19.9575,"Unleaded Gasoline","K10 PICKUP 4WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"manual(m3)",6,"C",17.0597,21.9118,"Unleaded Gasoline","K10 PICKUP 4WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"manual(m3)",8,"C",13.197,16.4,"Unleaded Gasoline","K20 PICKUP 4WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"auto(3)",8,"L",12.6,15.8,"Unleaded Gasoline","K20 PICKUP 4WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"auto(3)",8,"L",12.2,17.1,"Unleaded Gasoline","K20 PICKUP 4WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"manual(m3)",6,"M",16.1,22.9,"Unleaded Gasoline","G10/G20 SPORTVAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"auto(3)",8,"L",12.1753,16.8341,"Unleaded Gasoline","G10/G20 SPORTVAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"manual(m3)",8,"M",16.5877,22.266,"Unleaded Gasoline","G10/G20 SPORTVAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"manual(m3)",8,"M",14.0248,18.5637,"Unleaded Gasoline","G10/G20 SPORTVAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"auto(3)",8,"L",15.3973,19.8139,"Unleaded Gasoline","G10/G20 SPORTVAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"auto(3)",6,"L",15.1974,20.398,"Unleaded Gasoline","G10/G20 SPORTVAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
15,NA,"auto(3)",8,"L",13.5933,18.6026,"Unleaded Gasoline","G10/G20 SPORTVAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
14,NA,"auto(3)",8,"L",13.3162,17.8458,"Unleaded Gasoline","G10/G20 VAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
14,NA,"auto(3)",6,"L",16.2741,22.327,"Unleaded Gasoline","G10/G20 VAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
14,NA,"auto(3)",8,"L",15.8205,21.0064,"Unleaded Gasoline","G10/G20 VAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
14,NA,"manual(m3)",6,"M",18.2983,24.7656,"Unleaded Gasoline","G10/G20 VAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
14,NA,"manual(m3)",6,"M",14.6835,20.7577,"Unleaded Gasoline","G10/G20 VAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
14,NA,"manual(m3)",8,"M",16.6429,22.2507,"Unleaded Gasoline","G10/G20 VAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
14,NA,"manual(m3)",8,"M",16.1453,20.1623,"Unleaded Gasoline","G10/G20 VAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
14,NA,"auto(3)",8,"L",16.3451,22.0057,"Unleaded Gasoline","G10/G20 VAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
14,NA,"auto(3)",6,"L",13.7982,18.7518,"Unleaded Gasoline","G10/G20 VAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
14,NA,"auto(3)",6,"A",12.1,16.1,"Unleaded Gasoline","G30 VAN 2WD","(CALIF)",NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
14,NA,"manual(m3)",6,"M",13.5,18.1,"Unleaded Gasoline","G30 VAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
17,NA,"creeper(2)",8,"C",16.5877,22.266,"Unleaded Gasoline","C10 BLAZER 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
17,NA,"manual(m3)",6,"M",16.1,22.9,"Unleaded Gasoline","C10 BLAZER 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
17,NA,"auto(3)",8,"L",16.3621,22.0434,"Unleaded Gasoline","C10 BLAZER 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
17,NA,"auto(3)",8,"L",13.2821,17.7755,"Unleaded Gasoline","C10 BLAZER 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
17,NA,"auto(3)",6,"L",15.1974,20.398,"Unleaded Gasoline","C10 BLAZER 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
17,NA,"manual(m3)",8,"M",15.5614,19.7302,"Unleaded Gasoline","C10 BLAZER 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
17,NA,"auto(3)",8,"L",15.7692,21.0051,"Unleaded Gasoline","C10 BLAZER 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
17,NA,"auto(3)",8,"L",13.5524,18.5948,"Unleaded Gasoline","C10 SUBURBAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
17,NA,"auto(3)",8,"L",15.3,19.6,"Unleaded Gasoline","C10 SUBURBAN 2WD",NA,NA,1981,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
