2001  227465050   14 13 19 15  1903 318A3-1 8   2AY 13.3000 18.6000 15.2562               6                        B350 VAN 2WD                    (FFS)
2001  227491010   15 13 18 15  1903 318A3-1 8   2AY 13.2080 18.3910 15.1263               6                        PB150/PB250 VOYAGER 2WD         (FFS)
2001  227491010   15 14 21 17  1767 318M4-2 8   2MY 14.2000 20.9000 16.5938               6                        PB150/PB250 VOYAGER 2WD         (FFS)
2001  227491015   15 12 15 13  2062 318A3-1 8   2AY 11.6966 15.1993 13.0499               6                        PB350 VOYAGER 2WD               (FFS)
 001  228065010   12 14 18 15  1767 318A3-1 8   4AY 14.0000 17.6000 15.4193               6                        D150 PICKUP 2WD
 001  228065010   12 13 19 15  1903 318C4-1 8   4CY 12.8000 18.5337 14.8701               6                        D150 PICKUP 2WD
 001  228065015   12 13 16 14  1903 318A3-1 8   4AY 12.7478 16.0415 14.0456               6                        D250 PICKUP 2WD
 001  228065015   12 12 17 13  2062 318C4-1 8   4CY 11.6000 16.8000 13.4772               6                        D250 PICKUP 2WD
 001  228065030   15 12 16 14  2062 318A3-1 8   4AY 12.3973 15.5610 13.6458               6                        B150/B250 WAGON 2WD
 001  228065035   15 12 14 13  2062 318A3-1 8   4AY 11.5003 14.3420 12.6260               6                        B350 WAGON 2WD
 001  228065045   14 14 17 15  1767 318A3-1 8   4AY 13.5279 17.0127 14.9015               6                        B150/B250 VAN 2WD
 001  228065050   14 13 16 14  1903 318A3-1 8   4AY 12.7478 16.0415 14.0456               6                        B350 VAN 2WD
 001  228065080   19 12 14 13  2062 318A3-1 8   4AY 11.5003 14.3420 12.6260               6                        D250 PICKUP CAB CHASSIS
 001  228091010   15 12 16 14  2062 318A3-1 8   4AY 12.3939 15.5563 13.6419               6                        PB150/PB250 VOYAGER 2WD
 001  228091015   15 12 14 13  2062 318A3-1 8   4AY 11.5003 14.3420 12.6260               6                        PB350 VOYAGER 2WD
 001  228091062   12 14 18 15  1767 318A3-1 8   4AY 14.0000 17.6000 15.4193               6                        FARGO D150 PICKUP 2WD
 001  228091062   12 13 19 15  1903 318C4-1 8   4CY 12.8000 18.5337 14.8701               6                        FARGO D150 PICKUP 2WD
 001  228091064   12 13 16 14  1903 318A3-1 8   4AY 12.7478 16.0415 14.0456               6                        FARGO D250 PICKUP 2WD
 001  228091064   12 12 17 13  2062 318C4-1 8   4CY 11.6000 16.8000 13.4772               6                        FARGO D250 PICKUP 2WD
 001  228091076   14 14 17 15  1767 318A3-1 8   4AY 13.5256 17.0099 14.8989               6                        B150/B250 VAN 2WD
 001  228091078   14 13 16 14  1903 318A3-1 8   4AY 12.7478 16.0415 14.0456               6                        B350 VAN 2WD
 001  228091090   19 12 14 13  2062 318A3-1 8   4AY 11.5003 14.3420 12.6260               6                        FARGO D250 PICKUP CAB CHASSI
