Class,Manufacturer,carline name,displ,cyl,trans,drv,bidx,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
SPEC PURP VEH - S.U.V. - 4WD,INFINITI,QX4 4WD,3.5,6,Auto(L4),4,95,15,18,16,16.5757,23.43,19.0886,R,,,,,,,,,,1406,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,AXIOM 4WD,3.5,6,Auto(L4),R,2,16,20,17,17.4,25.1,20.1867,R,,,,,,,,,,1323,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO 4WD,3.2,6,Auto(L4),4,6,16,20,18,18.1162,26.2,21.0371,R,,,,,,,,,,1251,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO 4WD,3.2,6,Manual(M5),4,6,17,20,18,19.0897,25.8413,21.6332,R,,,,,,,,,,1251,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO SPORT 4WD,3.2,6,Auto(L4),4,8,16,20,18,18.1583,26.1165,21.0439,R,,,,,,,,,,1251,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO SPORT 4WD,3.2,6,Manual(M5),4,8,17,20,18,19.0434,25.8,21.5874,R,,,,,,,,,,1251,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,TROOPER 4WD,3.5,6,Auto(L4),4,4,15,19,17,16.8,24.2,19.4806,R,,,,,,,,,,1323,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,TROOPER 4WD,3.5,6,Manual(M5),4,4,16,19,17,17.3,23.9,19.7549,R,,,,,,,,,,1323,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,GRAND CHEROKEE 4WD,4,6,Auto(L4),4,160,15,20,17,16.4226,25.434,19.5376,R,,,,,,,,,,1323,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,GRAND CHEROKEE 4WD,4.7,8,Auto(L5),4,172,14,19,15,15.1,23.8,18.0729,R,,,,,,,,,,1501,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,LIBERTY 4WD,3.7,6,Auto(L4),4,130,16,20,17,17.7,25.1,20.4074,R,,,,,,,,,,1323,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,2.5,4,Auto(L3),4,110,16,18,17,17.9,23.7,20.1152,R,,,,,,,,,,1323,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,2.5,4,Manual(M5),4,110,18,20,19,20,26.2,22.3836,R,,,,,,,,,,1184,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,4,6,Auto(L3),4,160,15,17,16,16.6,22.1,18.6935,R,,,,,,,,,,1406,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,4,6,Manual(M5),4,160,15,18,16,16.7,23.3,19.1397,R,,,,,,,,,,1406,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,KIA,KIA SPORTAGE 4WD,2,4,Auto(L4),4,7,18,21,20,20.244,27.4735,22.9632,R,,,,,,,,,,1125,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,KIA,KIA SPORTAGE 4WD,2,4,Manual(M5),4,7,19,22,21,21.6406,28.3986,24.2359,R,,,,,,,,,,1071,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,FREELANDER,2.5,6,Auto(L5),4,999,17,21,18,18.8475,26.3716,21.6238,P,,,,,,,,,,1376,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,LAND ROVER DISCOVERY SER II,4,8,Auto(L4),4,1,13,17,15,14.6908,21.6323,17.1701,P,,,,,,,,,,1651,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,RANGE ROVER,4.6,8,Auto(L4),4,2,12,15,13,13.2801,19.2393,15.4309,P,,,,,,,,,,1903,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,LEXUS,LX 470,4.7,8,Auto(L4),4,10,13,16,14,14.3122,20.1872,16.469,R,,,,,,,,,,1606,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,LINCOLN,NAVIGATOR 4WD,5.4,8,Auto(L4),4,910,12,16,13,12.8,20.2,15.3266,P,,,,,,,,,,1903,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,MAZDA,TRIBUTE,2,4,Manual(M5),4,990,22,25,23,24.2,31.8,27.1163,R,,,,,,,,,,979,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,MAZDA,TRIBUTE,3,6,Auto(L4),4,996,18,23,20,20.1,29.9,23.5775,R,,,,,,,,,,1125,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,G500,5,8,Auto(L5),4,249,12,14,13,13.8,18.4,15.5493,P,,,,,,,,,,1903,,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML320,3.2,6,Auto(L5),4,154,15,19,17,17.206,23.8128,19.6607,P,,,,,,,,,,1455,,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML500,5,8,Auto(L5),4,155,14,17,15,15.5994,21.6959,17.8575,P,,,,,,,,,,1651,,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML55 AMG,5.5,8,Auto(L5),4,92,14,17,15,15.1,22.4,17.695,P,,,,,,,,,,1651,,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCURY,MOUNTAINEER 4WD,4,6,Auto(L5),4,905,15,19,16,16.2189,24.8751,19.2302,R,,,,,,,,,,1406,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,MERCURY,MOUNTAINEER 4WD,4.6,8,Auto(L5),4,906,14,18,15,15.3176,23.1318,18.0635,R,,,,,,,,,,1501,AWD,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,MERCURY,MOUNTAINEER 4WD FFV,4,6,Auto(L5),4,761,15,20,17,16.5,25.4,19.5887,R,,,,,,,,,,1323,RNG=370,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,MERCURY,MOUNTAINEER 4WD FFV,4,6,Auto(L5),4,763,11,15,13,12.7,19.4,15.0369,E,,,,,,,,,,2826,RNG=290,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO,3.5,6,Auto(L4),4,96,15,19,17,17.2,23.877,19.676,P,,,,,,,,,,1455,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO,3.5,6,Auto(S5),4,96,14,19,16,15.7232,23.9983,18.6111,P,,,,,,,,,,1547,SOHC,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO SPORT 4WD,3,6,Auto(L4),4,93,17,20,18,18.9574,25.6986,21.4947,R,,,,,,,,,,1251,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO SPORT 4WD,3.5,6,Auto(L4),4,95,16,18,17,17.4863,23.1579,19.6521,R,,,,,,,,,,1323,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,NATIVA 4WD(PUERTO RICO ONLY),3,6,Auto(L4),4,93,17,20,18,18.9574,25.6986,21.4947,R,,,,,,,,,,1251,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,PATHFINDER 4WD,3.5,6,Auto(L4),4,95,15,18,16,16.5757,23.43,19.0886,R,,,,,,,,,,1406,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,PATHFINDER 4WD,3.5,6,Manual(M5),4,95,16,18,17,18.1,23.3,20.1207,R,,,,,,,,,,1323,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Auto(L4),4,91,15,19,17,17.2,24.5,19.8633,R,,,,,,,,,,1323,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Auto(L4),4,94,15,18,16,16.7234,23.1441,19.109,P,,,S,,,,,,,1547,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Manual(M5),4,91,16,18,17,18.3,23.7,20.3907,R,,,,,,,,,,1323,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Manual(M5),4,94,15,18,16,16.5794,23.5004,19.1123,P,,,S,,,,,,,1547,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,OLDSMOBILE,BRAVADA AWD,4.2,6,Auto(L4),4,801,15,21,17,16.8,26.6,20.1388,R,,,,,,,,,,1323,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,PONTIAC,AZTEK AWD,3.4,6,Auto(L4),4,101,18,24,20,19.8,30.7,23.565,R,,,,,,,,,,1125,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,SATURN,VUE AWD,2.2,4,Auto(AV),4,225,21,26,23,23.2,33.1,26.8082,R,,,,,,,,,,979,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SATURN,VUE AWD,3,6,Auto(L4),4,224,19,25,21,20.8,32,24.6884,R,,,,,,,,,,1071,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUBARU,FORESTER AWD,2.5,4,Auto(L4),4,20,22,27,24,24.3205,34.6016,28.0742,R,,,,,,94,32,,,938,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUBARU,FORESTER AWD,2.5,4,Manual(M5),4,20,21,27,23,23.3009,34.4833,27.2821,R,,,,,,94,32,,,979,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA 4WD,2.5,6,Auto(L4),4,83,18,20,19,20.2,26.2,22.5209,R,,,,,,,,,,1184,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA 4WD,2.5,6,Manual(M5),4,81,19,21,20,20.9,27.4,23.3978,R,,,,,,,,,,1125,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA XL7 4WD,2.7,6,Auto(L4),4,92,17,20,18,18.8,25.15,21.2098,R,,,,,,,,,,1251,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA XL7 4WD,2.7,6,Manual(M5),4,90,17,20,19,19.3,26.1,21.8633,R,,,,,,,,,,1184,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,2,4,Auto(L4),4,123,22,25,23,24.6,32.2,27.5233,R,,,,,,,,,,979,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,2,4,Manual(M5),4,121,22,25,23,24.6,32.4,27.1698,R,,,,,,,,,,979,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 4-DOOR 4WD,2,4,Auto(L4),4,124,22,25,23,24.6,32.2,27.5233,R,,,,,,,,,,979,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 4-DOOR 4WD,2,4,Manual(M5),4,122,22,25,23,24.6,32.4,27.1698,R,,,,,,,,,,979,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,4RUNNER 4WD,3.4,6,Auto(L4),4,11,16,19,17,18.1729,24.2861,20.4943,R,,,,,,,,,,1323,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,HIGHLANDER 4WD,2.4,4,Auto(L4),4,21,19,24,21,21.5,30.3,24.7323,R,,,,,,,,,,1071,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,HIGHLANDER 4WD,3,6,Auto(L4),4,5,18,22,20,20,28.7,23.1592,R,,,,,,,,,,1125,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,LAND CRUISER WAGON 4WD,4.7,8,Auto(L4),4,10,13,16,14,14.3122,20.1872,16.469,R,,,,,,,,,,1606,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,RAV4 4WD,2,4,Auto(L4),4,15,23,27,25,25.2721,34.9464,28.8684,R,,,,,,,,,,900,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,RAV4 4WD,2,4,Manual(M5),4,15,22,27,24,24.9,34.6,28.4948,R,,,,,,,,,,938,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,SEQUOIA 4WD,4.7,8,Auto(L4),4,10,14,17,15,15.4,22,17.8035,R,,,,,,,,,,1501,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,VOLVO,V70 XC AWD,2.4,5,Auto(S5),4,7,19,25,22,21.6,32.6493,25.4804,P,,T,,,,,,98,36,1126,,2MODE CLKUP,4,23
