CLASS,MFR,CAR LINE,DISPLACEMENT,NUMB CYL,TRANS,DRIVE SYS,CITY MPG (GUIDE),HWY MPG (GUIDE),COMB MPG (GUIDE),UNRND CITY (EPA),UNRND HWY (EPA),UNRND COMP (EPA),FUEL TYPE,GUZLR,TURBO,SPCHGR,AVG 2D PASS VOL,AVG 2D LUGG VOL,AVG 4D PAS VOL,AVG 4D LUGG VOL,AVG HB PAS VOL,AVG HB LUGG VOL,ANL FL CST,ENG BLK TXT,TRANS DESC TXT,VLVS PER CYL,CLS
MIDSIZE CARS,BMW,525XI,3,6,Auto(S6),4,20,27,23,21.9928,35.0034,26.4102,P,,,,,,99,14,,,1566, ,3MODE CLKUP ,4,5,
MIDSIZE CARS,BMW,530I,3,6,Manual(M6),R,20,30,24,22.324,38.4474,27.5168,P,,,,,,99,14,,,1501, ,,4,5,
MIDSIZE CARS,BMW,530I,3,6,Auto(S6),R,21,29,24,22.8009,37.5277,27.6908,P,,,,,,99,14,,,1501, ,3MODE CLKUP ,4,5,
MIDSIZE CARS,BMW,530I,3,6,Auto(S6),R,19,27,22,20.9687,35.0734,25.6018,P,,,,,,99,14,,,1638, ,4MODE ,4,5,
MIDSIZE CARS,BMW,530XI,3,6,Manual(M6),4,19,28,22,21.5799,35.6611,26.243,P,,,,,,99,14,,,1638, ,,4,5,
MIDSIZE CARS,BMW,530XI,3,6,Auto(S6),4,20,27,23,21.9928,35.0034,26.4102,P,,,,,,99,14,,,1566, ,3MODE CLKUP ,4,5,
MIDSIZE CARS,BMW,550I,4.8,8,Manual(M6),R,15,23,18,16.8,29.4,20.8142,P,G,,,,,99,14,,,2002, ,,4,5,4-Nov-05
MIDSIZE CARS,BMW,550I,4.8,8,Auto(S6),R,17,25,20,19.2173,31.8429,23.3908,P,,,,,,99,14,,,1800, ,3MODE CLKUP ,4,5,
MIDSIZE CARS,BMW,550I,4.8,8,Auto(S6),R,16,22,18,17.2855,28.0644,20.8973,P,G,,,,,99,14,,,2002, ,4MODE ,4,5,
MIDSIZE CARS,BMW,M5,5,10,Auto(S7),R,12,18,14,13.0382,23.5729,16.3203,P,G,,,,,99,14,,,2570, ,6MODE CLKUP ,4,5,12-Oct-05
MIDSIZE CARS,BUICK,LACROSSE/ALLURE,3.6,6,Auto(L4),F,19,27,22,21.1,34.6,25.5937,R,,,,,,99,16,,,1502, ,CLKUP ,4,5
MIDSIZE CARS,BUICK,LACROSSE/ALLURE,3.8,6,Auto(L4),F,20,30,23,21.9,38.8,27.239,R,,,,,,99,16,,,1436, ,CLKUP ,2,5
MIDSIZE CARS,CADILLAC,CTS,2.8,6,Manual(M6),R,17,27,21,19.2,34.5,23.987,R,,,,,,99,13,,,1571, ,,4,5
MIDSIZE CARS,CADILLAC,CTS,2.8,6,Auto(S5),R,18,27,21,20,34.1,24.5721,R,,,,,,99,13,,,1571, ,CLKUP ,4,5
MIDSIZE CARS,CADILLAC,CTS,3.6,6,Manual(M6),R,17,26,20,18.5,33.9,23.2536,R,,,,,,99,13,,,1650, ,,4,5
MIDSIZE CARS,CADILLAC,CTS,3.6,6,Auto(S5),R,18,27,21,19.513,35.2482,24.4183,R,,,,,,99,13,,,1571, ,CLKUP ,4,5
MIDSIZE CARS,CADILLAC,CTS,6,8,Manual(M6),R,16,25,19,18.3466,32,22.7062,P,,,,,,99,13,,,1894, ,,2,5
MIDSIZE CARS,CADILLAC,STS,3.6,6,Auto(S5),R,18,27,21,19.513,35.2482,24.4183,R,,,,,,103,13,,,1571, ,CLKUP ,4,5
MIDSIZE CARS,CADILLAC,STS,4.6,8,Auto(S5),R,17,26,20,18.6,32.8,23.1003,P,,,,,,103,13,,,1800, ,CLKUP ,4,5
MIDSIZE CARS,CADILLAC,STS AWD,3.6,6,Auto(S5),4,17,25,20,18.8868,31.6921,23.084,R,,,,,,,,,,1650, ,CLKUP ,4,5
MIDSIZE CARS,CADILLAC,STS AWD,4.6,8,Auto(S5),4,16,23,19,17.9,29.4,21.7238,P,G,,,,,,,,,1894, ,CLKUP ,4,5
MIDSIZE CARS,CHEVROLET,EPICA,2.5,6,Auto(A4),F,20,27,22,21.7,35,26.1761,R,,,,,,101,13,,,1502, ,EMS CLKUP ,6,5
MIDSIZE CARS,CHEVROLET,MALIBU,2.2,4,Auto(L4),F,24,32,27,26.5,40.8,31.4622,R,,,,,,101,15,,,1221, ,CLKUP ,4,5
MIDSIZE CARS,CHEVROLET,MALIBU,3.5,6,Auto(L4),F,22,32,26,24.6,40.4,29.854,R,,,,,,101,15,,,1270, ,CLKUP ,2,5
MIDSIZE CARS,CHEVROLET,MALIBU,3.9,6,Auto(S4),F,19,26,21,20.6,33.0997,24.8174,R,,,,,,101,15,,,1571, ,CLKUP ,2,5
MIDSIZE CARS,CHEVROLET,MONTE CARLO,3.5,6,Auto(L4),F,16,24,19,18,30.2,21.9992,E,,,,98,16,,,,,1578,330,CLKUP ,2,5
MIDSIZE CARS,CHEVROLET,MONTE CARLO,3.5,6,Auto(L4),F,21,31,25,23.7,40,29.0219,R,,,,98,16,,,,,1320,RNG410-430,CLKUP ,2,5
MIDSIZE CARS,CHEVROLET,MONTE CARLO,3.9,6,Auto(L4),F,20,28,23,22.2,35.6,26.7271,R,,,,98,16,,,,,1436, ,CLKUP ,2,5
MIDSIZE CARS,CHEVROLET,MONTE CARLO,5.3,8,Auto(L4),F,18,28,22,20.9,36.5,25.8769,P,,,,98,16,,,,,1638, ,CLKUP ,2,5
MIDSIZE CARS,CHRYSLER,SEBRING 4-DR,2.4,4,Auto(L4),F,22,30,25,24.6,37.9,29.2132,R,,,,,,94,16,,,1320, ,CLKUP ,4,5
MIDSIZE CARS,CHRYSLER,SEBRING 4-DR,2.7,6,Auto(L4),F,15,20,17,17.2,26,20.2904,E,,,,,,94,16,,,1764,E85 270,2MODE CLKUP ,4,5
MIDSIZE CARS,CHRYSLER,SEBRING 4-DR,2.7,6,Auto(L4),F,15,20,17,17.2,26,20.2904,E,,,,,,94,16,,,1764,E85 270,CLKUP ,4,5
MIDSIZE CARS,CHRYSLER,SEBRING 4-DR,2.7,6,Auto(L4),F,21,28,24,23.4,35.2989,27.5843,R,,,,,,94,16,,,1376,GAS 390,2MODE CLKUP ,4,5
MIDSIZE CARS,CHRYSLER,SEBRING 4-DR,2.7,6,Auto(L4),F,21,28,24,23.4,35.2989,27.5843,R,,,,,,94,16,,,1376,GAS 390,CLKUP ,4,5
MIDSIZE CARS,DODGE,STRATUS 4-DR,2.4,4,Auto(L4),F,22,30,25,24.6,37.9,29.2132,R,,,,,,64,16,,,1320, ,CLKUP ,4,5
MIDSIZE CARS,DODGE,STRATUS 4-DR,2.7,6,Auto(L4),F,15,20,17,17.2,26,20.2904,E,,,,,,64,16,,,1764,E85 270,2MODE CLKUP ,4,5
MIDSIZE CARS,DODGE,STRATUS 4-DR,2.7,6,Auto(L4),F,15,20,17,17.2,26,20.2904,E,,,,,,64,16,,,1764,E85 270,CLKUP ,4,5
MIDSIZE CARS,DODGE,STRATUS 4-DR,2.7,6,Auto(L4),F,21,28,24,23.4,35.2989,27.5843,R,,,,,,64,16,,,1376,GAS 390,2MODE CLKUP ,4,5
MIDSIZE CARS,DODGE,STRATUS 4-DR,2.7,6,Auto(L4),F,21,28,24,23.4,35.2989,27.5843,R,,,,,,64,16,,,1376,GAS 390,CLKUP ,4,5
MIDSIZE CARS,FERRARI,FERRARI 612 SCAGLIETTI,5.7,12,Auto(A6),R,10,17,12,11.3991,21.5499,14.4653,P,G,,,105,6,,,,,2999, ,3MODE ,4,5
MIDSIZE CARS,FERRARI,FERRARI 612 SCAGLIETTI,5.7,12,Manual(M6),R,11,17,13,11.8,21.3,14.763,P,G,,,105,6,,,,,2768, ,,4,5
MIDSIZE CARS,FORD,FUSION,2.3,4,Auto(L5),F,24,32,27,26.1642,40.6106,31.1508,R,,,,,,,,,,1221, ,CLKUP ,4,5
MIDSIZE CARS,FORD,FUSION,2.3,4,Manual(M5),F,23,31,26,25.5888,39.9294,30.5216,R,,,,,,100,16,,,1270, ,,4,5,10-Jul-05
MIDSIZE CARS,FORD,FUSION,3,6,Auto(L6),F,21,29,24,22.9,37.4,27.7396,R,,,,,,100,16,,,1376, ,CLKUP ,4,5,27-Jul-05
MIDSIZE CARS,HONDA,ACCORD,2.4,4,Auto(L5),F,24,34,28,27.0171,43.492,32.5688,R,,,,91,13,103,14,,,1178, ,CLKUP ,4,5,
MIDSIZE CARS,HONDA,ACCORD,2.4,4,Manual(M5),F,26,34,29,28.8,43.3,33.91,R,,,,91,13,103,14,,,1138, ,,4,5,
MIDSIZE CARS,HONDA,ACCORD,3,6,Auto(L5),F,20,29,23,22.667,36.7378,27.3873,R,,,,91,13,103,14,,,1436, ,CLKUP ,4,5,
MIDSIZE CARS,HONDA,ACCORD,3,6,Manual(M6),F,21,30,24,22.8507,38.0009,27.8465,R,,,,91,13,103,14,,,1376, ,,4,5,
MIDSIZE CARS,HYUNDAI,ELANTRA,2,4,Auto(L4),F,24,32,27,27.1,41.3467,32.0731,R,,,,,,95,13,95,20,1221, ,CLKUP ,4,5,
MIDSIZE CARS,HYUNDAI,ELANTRA,2,4,Manual(M5),F,27,34,30,29.7459,43.5963,34.7079,R,,,,,,95,13,95,20,1099, ,,4,5,
MIDSIZE CARS,JAGUAR,JAGUAR S-TYPE 3.0 LITRE,3,6,Auto(L6),R,19,28,22,21.1489,35.6494,25.8873,P,,,,,,98,12,,,1638, ,2MODE CLKUP ,4,5,
MIDSIZE CARS,JAGUAR,JAGUAR S-TYPE 4.2 LITRE,4.2,8,Auto(L6),R,18,26,21,20.0469,33.1493,24.3839,P,,,,,,98,12,,,1714, ,2MODE CLKUP ,4,5,
MIDSIZE CARS,JAGUAR,JAGUAR S-TYPE R,4.2,8,Auto(L6),R,17,23,19,18.7499,30.0499,22.569,P,,,S,,,98,12,,,1894, ,2MODE CLKUP ,4,5,
MIDSIZE CARS,JAGUAR,JAGUAR X-TYPE SPORT BRAKE,3,6,Auto(L5),4,17,23,20,19.5995,30.9493,23.4732,P,,,,,,90,24,,,1800, ,EMS 2MODE CLKUP,4,5,
MIDSIZE CARS,JAGUAR,JAGUAR X-TYPE SPORT BRAKE,3,6,Manual(M5),4,18,26,21,19.5,33.9,24.1083,P,,,,,,90,24,,,1714, ,EMS ,4,5,
MIDSIZE CARS,KIA,KIA OPTIMA(MS),2.4,4,Auto(L4),F,22,30,25,24.2,38.5,29.0566,R,,,,,,100,13,,,1320, ,2MODE CLKUP ,4,5,
MIDSIZE CARS,KIA,KIA OPTIMA(MS),2.4,4,Manual(M5),F,23,30,25,25.1,38.4,29.7344,R,,,,,,100,13,,,1320, ,,4,5,
MIDSIZE CARS,KIA,KIA OPTIMA(MS),2.7,6,Auto(L4),F,20,27,23,22.6,35.1,26.913,R,,,,,,100,13,,,1436, ,2MODE CLKUP ,4,5,
MIDSIZE CARS,KIA,KIA SPECTRA(LD),2,4,Auto(L4),F,25,34,28,27.7086,44.0927,33.2722,R,,,,,,97,12,98,18,1178, ,CLKUP ,4,5,
MIDSIZE CARS,KIA,KIA SPECTRA(LD),2,4,Manual(M5),F,25,33,28,27.4,41.7,32.3998,R,,,,,,97,12,98,18,1178, ,,4,5,
MIDSIZE CARS,LEXUS,ES 330,3.3,6,Auto(L5),F,21,29,24,22.8,37.8,27.7565,P,,,,,,96,15,,,1501, ,CLKUP ,4,5,
MIDSIZE CARS,LEXUS,GS 300 4WD,3,6,Auto(S6),4,21,27,23,23.401,34.9039,27.4757,P,,,,,,98,13,,,1566, ,2MODE CLKUP ,4,5,
MIDSIZE CARS,LEXUS,GS 300/GS 430,3,6,Auto(S6),R,22,30,25,24.1472,38.2494,28.9504,P,,,,,,98,13,,,1440, ,2MODE CLKUP ,4,5,
MIDSIZE CARS,LEXUS,GS 300/GS 430,4.3,8,Auto(S6),R,18,25,21,20.4489,32.0997,24.4408,P,,,,,,98,13,,,1714, ,2MODE CLKUP ,4,5,
MIDSIZE CARS,LINCOLN-MERCURY,LS,3.9,8,Auto(L5),R,17,24,20,19.3357,30.4221,23.1285,P,,,,,,102,13,,,1800, ,CLKUP ,4,5,
MIDSIZE CARS,LINCOLN-MERCURY,LS,3.9,8,Auto(S5),R,18,25,20,19.7,31.7,23.7449,P,,,,,,102,13,,,1800, ,CLKUP ,4,5,
MIDSIZE CARS,LINCOLN-MERCURY,MILAN,2.3,4,Auto(L5),F,24,32,27,26.1642,40.6106,31.1508,R,,,,,,,,,,1221, ,CLKUP ,4,5,
MIDSIZE CARS,LINCOLN-MERCURY,MILAN,2.3,4,Manual(M5),F,23,31,26,25.5888,39.9294,30.5216,R,,,,,,100,16,,,1270, ,,4,5,10-Jul-05
MIDSIZE CARS,LINCOLN-MERCURY,MILAN,3,6,Auto(L6),F,21,29,24,22.9,37.4,27.7396,R,,,,,,100,16,,,1376, ,CLKUP ,4,5,27-Jul-05
MIDSIZE CARS,LINCOLN-MERCURY,ZEPHYR,3,6,Auto(L6),F,20,28,23,21.9,35.7,26.5117,R,,,,,,99,16,,,1436, ,CLKUP ,4,5,28-Jul-05
MIDSIZE CARS,MAZDA,MAZDA 6,2.3,4,Manual(M5),F,23,32,27,26.0883,40.447,31.0483,R,,,,,,96,14,96,22,1221, ,,4,5,
MIDSIZE CARS,MAZDA,MAZDA 6,2.3,4,Manual(M6),4,19,25,21,20.9,32.6,24.9256,P,,T,,,,96,14,96,22,1714, ,,4,5,
MIDSIZE CARS,MAZDA,MAZDA 6,2.3,4,Auto(S5),F,24,31,26,26.2317,39.3911,30.8729,R,,,,,,96,14,96,22,1270, ,DC/FW,4,5,
MIDSIZE CARS,MAZDA,MAZDA 6,3,6,Manual(M5),F,19,27,22,21.5,34.5,25.8901,R,,,,,,96,14,96,22,1502, ,,4,5,
MIDSIZE CARS,MAZDA,MAZDA 6,3,6,Auto(S6),F,20,27,22,21.6744,34.8275,26.1122,R,,,,,,96,14,96,22,1502, ,DC/FW,4,5
MIDSIZE CARS,MERCEDES-BENZ,E320 CDI,3.2,6,Auto(L5),R,27,37,30,29.5,47.1,35.4632,D,,T,,,,97,14,,,1024, ,EMS 2MODE CLKUP,4,5
MIDSIZE CARS,MERCEDES-BENZ,E350,3.5,6,Auto(L7),R,19,27,22,21.2,34.7,25.6992,P,,,,,,97,14,,,1638, ,EMS 2MODE CLKUP,4,5
MIDSIZE CARS,MERCEDES-BENZ,E350 4MATIC,3.5,6,Auto(L5),4,18,24,21,20.4,31.4,24.2178,P,,,,,,97,14,,,1714, ,EMS 2MODE CLKUP,4,5
MIDSIZE CARS,MERCEDES-BENZ,E500,5,8,Auto(L7),R,17,25,20,18.7,31.7,22.9319,P,,,,,,97,14,,,1800, ,EMS 2MODE CLKUP,3,5
MIDSIZE CARS,MERCEDES-BENZ,E500 4MATIC,5,8,Auto(L5),4,16,20,18,17.8,26.1,20.7726,P,G,,,,,97,14,,,2002, ,EMS 2MODE CLKUP,3,5
MIDSIZE CARS,MERCEDES-BENZ,E55 AMG,5.4,8,Auto(S5),R,15,21,17,16.5,26.9,19.9752,P,G,,S,,,97,14,,,2117, ,EMS 2MODE CLKUP,3,5
MIDSIZE CARS,MITSUBISHI,GALANT,2.4,4,Auto(L4),F,23,30,25,25.3582,38.1162,29.8549,R,,,,,,99,13,,,1320,SOHC,CMODE CLKUP ,4,5
MIDSIZE CARS,MITSUBISHI,GALANT,3.8,6,Auto(S4),F,18,27,21,20.4388,34.4166,25.0096,P,,,,,,99,13,,,1714,SOHC,2MODE CLKUP ,4,5
MIDSIZE CARS,NISSAN,ALTIMA,2.5,4,Auto(L4),F,23,29,26,26.0264,37.6274,30.2191,R,,,,,,103,16,,,1270, ,CLKUP ,4,5
MIDSIZE CARS,NISSAN,ALTIMA,2.5,4,Manual(M5),F,24,31,27,26.6,40.2,31.3768,R,,,,,,103,16,,,1221, ,,4,5
MIDSIZE CARS,NISSAN,ALTIMA,3.5,6,Manual(M5),F,21,27,24,23.8,34.8,27.7467,R,,,,,,103,16,,,1376, ,,4,5
MIDSIZE CARS,NISSAN,ALTIMA,3.5,6,Manual(M6),F,20,28,23,22.2,36.2,26.8776,R,,,,,,103,16,,,1436, ,,4,5
MIDSIZE CARS,NISSAN,ALTIMA,3.5,6,Auto(S5),F,20,29,23,22.2341,37.1485,27.1368,R,,,,,,103,16,,,1436, ,CLKUP ,4,5
MIDSIZE CARS,NISSAN,MAXIMA,3.5,6,Manual(M6),F,20,29,24,22.6,37.7,27.569,R,,,,,,104,16,,,1376, ,,4,5
MIDSIZE CARS,NISSAN,MAXIMA,3.5,6,Auto(S5),F,20,28,23,22.2,36.5,26.9516,R,,,,,,104,16,,,1436, ,CLKUP ,4,5
MIDSIZE CARS,PONTIAC,GRAND PRIX,3.8,6,Auto(L4),F,19,28,22,20.7,36.3,25.6629,P,,,S,,,97,16,,,1638, ,CLKUP ,2,5,
MIDSIZE CARS,PONTIAC,GRAND PRIX,3.8,6,Auto(L4),F,20,30,24,22.2,38.9,27.5157,R,,,,,,97,16,,,1376, ,CLKUP ,2,5,
MIDSIZE CARS,PONTIAC,GRAND PRIX,3.8,6,Auto(S4),F,19,28,22,20.6,36,25.5108,P,,,S,,,97,16,,,1638, ,CLKUP ,2,5,
MIDSIZE CARS,PONTIAC,GRAND PRIX,5.3,8,Auto(S4),F,18,27,21,20.2685,35.0629,25.0189,P,,,,,,97,16,,,1714, ,CLKUP ,2,5,
MIDSIZE CARS,ROLLS-ROYCE,PHANTOM,6.7,12,Auto(S6),R,12,19,15,13.7238,23.8,16.9538,P,G,,,,,103,14,,,2401, ,2MODE CLKUP ,4,5,
MIDSIZE CARS,SUZUKI,VERONA,2.5,6,Auto(A4),F,20,27,22,21.7,35,26.1761,R,,,,,,101,13,,,1502, ,EMS CLKUP ,6,5,
MIDSIZE CARS,TOYOTA,CAMRY,2.4,4,Auto(L5),F,24,34,28,26.8983,43.4359,32.4596,R,,,,,,102,17,,,1178, ,CLKUP ,4,5,
MIDSIZE CARS,TOYOTA,CAMRY,2.4,4,Manual(M5),F,24,33,27,26.6,42.5,31.9847,R,,,,,,102,17,,,1221, ,,4,5,
MIDSIZE CARS,TOYOTA,CAMRY,3,6,Auto(L5),F,20,28,23,22.5,36.2,27.1184,R,,,,,,102,17,,,1436, ,CLKUP ,4,5,
MIDSIZE CARS,TOYOTA,CAMRY,3.3,6,Auto(L5),F,21,29,24,22.8,37.8,27.7565,R,,,,,,102,17,,,1376, ,CLKUP ,4,5,
MIDSIZE CARS,TOYOTA,PRIUS,1.5,4,Auto(AV),F,60,51,55,66.6,64.8,65.7778,R,,,,,,,,96,16,601,HEV,,4,5,
MIDSIZE CARS,VOLKSWAGEN,PASSAT,2,4,Manual(M6),F,23,32,27,26.1,41.1,31.2288,P,,T,,,,96,14,,,1332, ,,4,5,
MIDSIZE CARS,VOLKSWAGEN,PASSAT,2,4,Auto(S6),F,22,31,25,24.3,39.2,29.314,P,,T,,,,96,14,,,1440, ,3MODE CLKUP ,4,5,
MIDSIZE CARS,VOLKSWAGEN,PASSAT,3.6,6,Auto(S6),F,19,28,22,21.2,36,26.0123,P,,,,,,96,14,,,1638, ,3MODE CLKUP ,4,5,
MIDSIZE CARS,VOLKSWAGEN,PASSAT 4MOTION,3.6,6,Auto(S6),4,18,26,21,20.4,33.5,24.7564,P,,,,,,96,14,,,1714, ,3MODE CLKUP ,4,5,7-Nov-05
MIDSIZE CARS,VOLVO,S80 AWD,2.5,5,Auto(L5),4,20,27,22,21.7567,34.9111,26.199,P,,T,,,,100,14,,,1638, ,CLKUP ,4,5,
MIDSIZE CARS,VOLVO,S80 FWD,2.5,5,Auto(L5),F,21,30,24,23.3984,38.12,28.3201,P,,T,,,,100,14,,,1501, ,CLKUP ,4,5
LARGE CARS,AUDI,A8 L,4.2,8,Auto(S6),4,17,24,20,19.4,31.2,23.3789,P,,,,,,107,15,,,1800, ,3MODE CLKUP ,5,6
LARGE CARS,AUDI,A8 L,6,12,Auto(S6),4,15,21,17,16.3,26.3,19.6647,P,G,,,,,107,15,,,2117, ,3MODE CLKUP ,5,6
LARGE CARS,BENTLEY,BENTLEY ARNAGE LWB,6.8,8,Auto(L4),R,10,14,12,11.4,18.5499,13.7922,P,G,T,,,,111,13,,,2999, ,EMS 2MODE CLKUP,2,6
LARGE CARS,BMW,750I,4.8,8,Auto(S6),R,17,25,20,18.9,31.9,23.1443,P,,,,,,104,18,,,1800, ,3MODE CLKUP ,4,6
LARGE CARS,BMW,750LI,4.8,8,Auto(S6),R,17,25,20,18.9,31.9,23.1443,P,,,,,,105,18,,,1800, ,3MODE CLKUP ,4,6
LARGE CARS,BMW,760I,6,12,Auto(S6),R,15,22,17,16.2268,28.8359,20.202,P,G,,,,,104,18,,,2117, ,3MODE CLKUP ,4,6
LARGE CARS,BMW,760LI,6,12,Auto(S6),R,15,22,17,16.2268,28.8359,20.202,P,G,,,,,105,18,,,2117, ,3MODE CLKUP ,4,6
LARGE CARS,BUICK,LUCERNE,3.8,6,Auto(L4),F,19,28,22,21.9,38.8,27.239,R,,,,,,108,17,,,1502, ,CLKUP ,2,6
LARGE CARS,BUICK,LUCERNE,4.6,8,Auto(L4),F,17,25,20,19,31.7,23.1788,R,,,,,,108,17,,,1650,275,CLKUP ,4,6
LARGE CARS,CADILLAC,ARMORED DTS,4.6,8,Auto(L4),F,14,20,16,15.1,25.4,18.4705,R,G,,,,,,,,,2062, ,CLKUP ,4,6
LARGE CARS,CADILLAC,DTS,4.6,8,Auto(L4),F,17,25,20,19,31.7,23.1788,R,,,,,,106,19,,,1650,275 HP,CLKUP ,4,6
LARGE CARS,CADILLAC,DTS,4.6,8,Auto(L4),F,17,24,20,19,31.7,23.1788,R,,,,,,106,19,,,1650,300 HP,CLKUP ,4,6
LARGE CARS,CADILLAC,FUNERAL COACH/HEARSE,4.6,8,Auto(L4),F,14,20,16,15.1,25.4,18.4705,R,G,,,,,,,,,2062, ,CLKUP ,4,6
LARGE CARS,CADILLAC,LIMOUSINE,4.6,8,Auto(L4),F,14,20,16,15.1,25.4,18.4705,R,G,,,,,,,,,2062, ,CLKUP ,4,6
LARGE CARS,CHEVROLET,IMPALA,3.5,6,Auto(L4),F,16,23,19,17.6,30,21.6216,E,,,,,,105,19,,,1578,330,CLKUP ,2,6
LARGE CARS,CHEVROLET,IMPALA,3.5,6,Auto(L4),F,21,31,24,23.1,39.7499,28.4655,R,,,,,,105,19,,,1376,RNG410-430,CLKUP ,2,6
LARGE CARS,CHEVROLET,IMPALA,3.9,6,Auto(L4),F,19,27,22,21.6,35.1,26.1209,R,,,,,,105,19,,,1502, ,CLKUP ,2,6
LARGE CARS,CHEVROLET,IMPALA,5.3,8,Auto(L4),F,18,28,22,20.9,36.5,25.8769,P,,,,,,105,19,,,1638, ,CLKUP ,2,6
LARGE CARS,CHEVROLET,MALIBU MAXX,3.5,6,Auto(L4),F,22,30,25,24.6,40.4,29.854,R,,,,,,,,106,23,1320, ,CLKUP ,2,6
LARGE CARS,CHEVROLET,MALIBU MAXX,3.9,6,Auto(S4),F,18,26,21,20.3,32.9,24.527,R,,,,,,,,106,23,1571, ,CLKUP ,2,6
LARGE CARS,CHRYSLER,300C AWD,3.5,6,Auto(L5),4,17,24,20,18.8,30.8,22.7969,R,,,,,,103,24,,,1650, ,CMODE ,4,6
LARGE CARS,CHRYSLER,300C AWD,5.7,8,Auto(L5),4,17,24,20,19.2,30.6,23.0671,R,,,,,,103,24,,,1650, ,CMODE ,1,6
LARGE CARS,CHRYSLER,300C/SRT-8,2.7,6,Auto(L4),R,21,28,24,23.1,35.8989,27.5143,R,,,,,,103,24,,,1376, ,CMODE ,4,6
LARGE CARS,CHRYSLER,300C/SRT-8,3.5,6,Auto(L4),R,19,27,22,21.5,34.2,25.8136,R,,,,,,103,24,,,1502, ,CMODE ,4,6
LARGE CARS,CHRYSLER,300C/SRT-8,3.5,6,Auto(L5),R,19,27,22,20.9,34.1,25.3086,R,,,,,,103,24,,,1502, ,CMODE ,4,6
LARGE CARS,CHRYSLER,300C/SRT-8,5.7,8,Auto(L5),R,17,25,20,18.8,31.5,22.9668,R,,,,,,103,24,,,1650, ,CMODE ,1,6
LARGE CARS,CHRYSLER,300C/SRT-8,6.1,8,Auto(L5),R,14,20,16,15.8,25.3,19.0126,P,G,,,,,103,24,,,2250, ,CMODE ,1,6
LARGE CARS,DODGE,CHARGER,2.7,6,Auto(L4),R,21,28,24,23.1,35.8989,27.5143,R,,,,,,103,24,,,1376, ,CMODE ,4,6
LARGE CARS,DODGE,CHARGER,3.5,6,Auto(L5),R,19,27,22,20.9,34.1,25.3086,R,,,,,,103,24,,,1502, ,CMODE ,4,6
LARGE CARS,DODGE,CHARGER,5.7,8,Auto(L5),R,17,25,20,18.8,31.5,22.9668,R,,,,,,103,24,,,1650, ,CMODE ,1,6
LARGE CARS,DODGE,CHARGER,6.1,8,Auto(L5),R,14,20,16,15.8,25.3,19.0126,P,G,,,,,103,24,,,2250, ,CMODE ,1,6
LARGE CARS,FORD,CROWN VICTORIA,4.6,8,Auto(L4),R,17,25,20,18.6874,32.4129,23.0867,R,,,,,,111,21,,,1650, ,CLKUP ,2,6
LARGE CARS,FORD,CROWN VICTORIA,4.6,8,Auto(L4),R,12,18,14,13.7987,23.1849,16.8725,E,,,,,,111,21,,,2142,RNG=280,CLKUP ,2,6
LARGE CARS,FORD,CROWN VICTORIA,4.6,8,Auto(L4),R,17,25,20,18.6026,32.3698,23.0056,R,,,,,,111,21,,,1650,RNG=370,CLKUP ,2,6
LARGE CARS,FORD,FIVE HUNDRED AWD,3,6,Auto(AV),4,19,26,21,21.1499,32.6972,25.1462,R,,,,,,108,21,,,1571, ,VMODE CLKUP ,4,6
LARGE CARS,FORD,FIVE HUNDRED FWD,3,6,Auto(AV),F,20,27,23,22,35.2,26.4662,R,,,,,,108,21,,,1436, ,VMODE CLKUP ,4,6
LARGE CARS,FORD,FIVE HUNDRED FWD,3,6,Auto(L6),F,21,29,24,23.4,37,28.0376,R,,,,,,108,21,,,1376, ,CLKUP ,4,6
LARGE CARS,FORD,TAURUS,3,6,Auto(L4),F,20,27,23,22.1,34.6,26.3903,R,,,,,,105,17,,,1436, ,CLKUP ,2,6
LARGE CARS,FORD,TAURUS,3,6,Auto(L4),F,15,20,17,16.3,26,19.5886,E,,,,,,105,17,,,1764,RNG=300,CLKUP ,2,6
LARGE CARS,FORD,TAURUS,3,6,Auto(L4),F,19,27,22,21.6,34.6,25.9951,R,,,,,,105,17,,,1502,RNG=400,CLKUP ,2,6
LARGE CARS,HYUNDAI,AZERA,3.8,6,Auto(L5),F,18,27,21,20.4956,34.2927,25.0267,R,,,,,,107,17,,,1571,V6,2MODE CLKUP ,4,6
LARGE CARS,HYUNDAI,SONATA,2.4,4,Auto(L4),F,24,33,27,26.5,42.8,31.9808,R,,,,,,105,16,,,1221, ,CMODE CLKUP ,4,6
LARGE CARS,HYUNDAI,SONATA,2.4,4,Manual(M5),F,24,34,28,27.1,43.7,32.6876,R,,,,,,105,16,,,1178, ,,4,6
LARGE CARS,HYUNDAI,SONATA,3.3,6,Auto(L5),F,20,30,24,22.7,38.2,27.7707,R,,,,,,105,16,,,1376, ,CMODE CLKUP ,4,6
LARGE CARS,INFINITI,M35,3.5,6,Auto(S5),R,18,25,20,19.7649,32.0297,23.8797,R,,,,,,105,15,,,1650, ,CLKUP ,4,6
LARGE CARS,INFINITI,M35X,3.5,6,Auto(S5),4,17,24,20,19.4,30.4,23.1733,R,,,,,,105,15,,,1650, ,CLKUP ,4,6
LARGE CARS,INFINITI,M45,4.5,8,Auto(S5),R,17,23,20,19.4078,29.5582,22.9551,P,,,,,,105,15,,,1800, ,CLKUP ,4,6
