Class,Manufacturer,carline name,displ,cyl,trans,drv,bidx,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
"VANS, CARGO TYPE",GMC,H1500/2500 SAVANA CARGO AWD,5.3,8,Auto(L4),4,813,13,17,15,14.9,21.7,17.346,R,,,,,,,,,,1551,LM7,CLKUP ,2,14
"VANS, CARGO TYPE",GMC,SAFARI 2WD (CARGO),4.3,6,Auto(L4),R,819,17,23,19,18.9,29.3986,22.5188,R,,,,,,,,,,1223, ,CLKUP ,2,14
"VANS, CARGO TYPE",GMC,SAFARI 2WD (CARGO) CONV,4.3,6,Auto(L4),R,819,15,20,17,16.5,25,19.4805,R,,,,,,,,,,1367, ,CLKUP ,2,14
"VANS, CARGO TYPE",GMC,SAFARI AWD (CARGO),4.3,6,Auto(L4),4,823,15,19,17,16.8,24.8,19.6528,R,,,,,,,,,,1367, ,CLKUP ,2,14
"VANS, CARGO TYPE",GMC,SAFARI AWD (CARGO) CONV,4.3,6,Auto(L4),4,823,14,17,15,15.1,22,17.5814,R,,,,,,,,,,1551, ,CLKUP ,2,14
"VANS, PASSENGER TYPE",CHEVROLET,ASTRO 2WD (PASSENGER),4.3,6,Auto(L4),R,819,16,20,17,17.4,25.9,20.4149,R,,,,,,,,,,1367, ,CLKUP ,2,15
"VANS, PASSENGER TYPE",CHEVROLET,ASTRO AWD (PASSENGER),4.3,6,Auto(L4),4,823,14,17,15,15.1,22,17.5814,R,,,,,,,,,,1551, ,CLKUP ,2,15
"VANS, PASSENGER TYPE",CHEVROLET,G1500/2500 CHEVY EXPRESS 2WD,4.3,6,Auto(L4),R,819,15,20,17,16.6,25.2,19.6118,R,,,,,,,,,,1367, ,CLKUP ,2,15
"VANS, PASSENGER TYPE",CHEVROLET,G1500/2500 CHEVY EXPRESS 2WD,5.3,8,Auto(L4),R,812,14,18,15,15.2,22.8,17.8824,R,,,,,,,,,,1551,LM7,CLKUP ,2,15
"VANS, PASSENGER TYPE",CHEVROLET,H1500 CHEVY EXPRESS AWD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,4.2,6,Auto(L4),R,865,14,17,15,15.3495,22.3173,17.8586,R,,,,,,,,,,1551, ,CLKUP ,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,4.6,8,Auto(L4),R,870,14,18,16,15.8,23,18.3907,R,,,,,,,,,,1453, ,CLKUP ,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,5.4,8,Auto(L4),R,875,13,17,15,14.7,22.2,17.3355,R,,,,,,,,,,1551, ,CLKUP ,2,15
"VANS, PASSENGER TYPE",GMC,G1500/2500 SAVANA 2WD PASSEN,4.3,6,Auto(L4),R,819,15,20,17,16.6,25.2,19.6118,R,,,,,,,,,,1367, ,CLKUP ,2,15
"VANS, PASSENGER TYPE",GMC,G1500/2500 SAVANA 2WD PASSEN,5.3,8,Auto(L4),R,812,14,18,15,15.2,22.8,17.8824,R,,,,,,,,,,1551,LM7,CLKUP ,2,15
"VANS, PASSENGER TYPE",GMC,H1500 SAVANA PASS VAN AWD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,15
"VANS, PASSENGER TYPE",GMC,SAFARI 2WD (PASSENGER),4.3,6,Auto(L4),R,819,16,20,17,17.4,25.9,20.4149,R,,,,,,,,,,1367, ,CLKUP ,2,15
"VANS, PASSENGER TYPE",GMC,SAFARI AWD (PASSENGER),4.3,6,Auto(L4),4,823,14,17,15,15.1,22,17.5814,R,,,,,,,,,,1551, ,CLKUP ,2,15
SPECIAL PURPOSE VEHICLE 2WD,VOLKSWAGEN,EUROVAN CAMPER,2.8,6,Auto(L4),F,1,15,20,17,17.0947,25.4,20.044,P,,,,,,,,,,1455, ,CLKUP ,4,17
SPEC PURP VEH - MINIVAN - 2WD,CHEVROLET,VENTURE FWD,3.4,6,Auto(L4),F,108,19,26,22,21.3,33.2,25.3963,R,,,,,,,,,,1058, ,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,VOYAGER 2WD,3.3,6,Auto(L4),F,131,13,17,14,14.1,22.1,16.8439,E,,,,,,,,,,1928,E85 280 MI,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,VOYAGER 2WD,3.3,6,Auto(L4),F,130,20,26,22,21.7988,33.6333,25.8998,R,,,,,,,,,,1058,GAS 400 MI,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,VOYAGER/TOWN&CTRY 2WD,2.4,4,Auto(L4),F,100,21,27,23,22.8,34.9,27.0148,R,,,,,,,,,,1011, ,CLKUP ,4,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,VOYAGER/TOWN&CTRY 2WD,3.3,6,Auto(L4),F,131,13,17,14,14.1,22.1,16.8439,E,,,,,,,,,,1928,E85 280 MI,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,VOYAGER/TOWN&CTRY 2WD,3.3,6,Auto(L4),F,130,18,25,20,20,31.6,23.9575,R,,,,,,,,,,1162,GAS 400 MI,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,VOYAGER/TOWN&CTRY 2WD,3.8,6,Auto(L4),F,250,18,25,21,20.4,31.8,24.324,R,,,,,,,,,,1107, ,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,2.4,4,Auto(L4),F,100,21,27,23,22.8,34.9,27.0148,R,,,,,,,,,,1011, ,CLKUP ,4,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.3,6,Auto(L4),F,131,13,17,14,14.1,22.1,16.8439,E,,,,,,,,,,1928,E85 280 MI,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.3,6,Auto(L4),F,130,19,26,22,21.2865,33.064,25.3498,R,,,,,,,,,,1058,GAS 400 MI,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.8,6,Auto(L4),F,250,18,25,21,20.4,31.8,24.324,R,,,,,,,,,,1107, ,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,FORD,WINDSTAR FWD CARGO VAN,3.8,6,Auto(L4),F,891,18,24,20,19.8,30.8,23.5915,R,,,,,,,,,,1162, ,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,FORD,WINDSTAR FWD WAGON,3.8,6,Auto(L4),F,893,17,23,20,19.2675,29.9819,22.9597,R,,,,,,,,,,1162, ,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,HONDA,ODYSSEY 2WD,3.5,6,Auto(L5),F,120,18,25,21,20.0471,32.0864,24.1196,R,,,,,,,,,,1107,VTEC,CLKUP ,4,20
SPEC PURP VEH - MINIVAN - 2WD,KIA,KIA SEDONA,3.5,6,Auto(L5),F,6,15,20,17,16.9976,25.5,19.9982,R,,,,,,,,,,1367, ,2MODE CLKUP ,4,20
SPEC PURP VEH - MINIVAN - 2WD,MAZDA,MPV,3,6,Auto(L5),F,1,18,25,20,19.7862,31.5139,23.7662,R,,,,,,,,,,1162, ,CLKUP ,4,20
SPEC PURP VEH - MINIVAN - 2WD,OLDSMOBILE,SILHOUETTE FWD,3.4,6,Auto(L4),F,108,19,26,22,21.3,33.2,25.3963,R,,,,,,,,,,1058, ,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,PONTIAC,MONTANA FWD,3.4,6,Auto(L4),F,108,19,26,22,21.3,33.2,25.3963,R,,,,,,,,,,1058, ,CLKUP ,2,20
SPEC PURP VEH - MINIVAN - 2WD,TOYOTA,SIENNA,3,6,Auto(L4),F,23,19,24,21,21.1,31.3527,24.7407,R,,,,,,,,,,1107, ,CLKUP ,4,20
SPEC PURP VEH - MINIVAN - 2WD,VOLKSWAGEN,EUROVAN,2.8,6,Auto(L4),F,1,17,20,18,18.5806,25.4499,21.1495,P,,,,,,,,,,1376, ,CLKUP ,4,20
SPEC PURP VEH - MINIVAN - 4WD,CHEVROLET,VENTURE AWD,3.4,6,Auto(L4),4,109,18,24,20,19.9,30.9,23.696,R,,,,,,,,,,1162, ,CLKUP ,2,21
SPEC PURP VEH - MINIVAN - 4WD,CHRYSLER,TOWN & COUNTRY AWD,3.8,6,Auto(L4),4,250,16,23,19,17.9,29,21.6247,R,,,,,,,,,,1223, ,CLKUP ,2,21
SPEC PURP VEH - MINIVAN - 4WD,DODGE,CARAVAN AWD,3.8,6,Auto(L4),4,250,17,23,19,18.6398,29.5003,22.341,R,,,,,,,,,,1223, ,CLKUP ,2,21
SPEC PURP VEH - MINIVAN - 4WD,OLDSMOBILE,SILHOUETTE AWD,3.4,6,Auto(L4),4,109,18,24,20,19.9,30.9,23.696,R,,,,,,,,,,1162, ,CLKUP ,2,21
SPEC PURP VEH - MINIVAN - 4WD,PONTIAC,MONTANA AWD,3.4,6,Auto(L4),4,109,18,24,20,19.9,30.9,23.696,R,,,,,,,,,,1162, ,CLKUP ,2,21
SPEC PURP VEH - S.U.V. - 2WD,BUICK,RENDEZVOUS FWD,3.4,6,Auto(L4),F,108,19,26,22,21.3,33.2,25.3963,R,,,,,,,,,,1058, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CADILLAC,ESCALADE 2WD,5.3,8,Auto(L4),R,812,14,18,15,15.5,22.6,18.052,R,,,,,,,,,,1551,LM7,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,BLAZER 2WD,4.3,6,Auto(L4),R,819,17,23,19,18.9,29.3986,22.5188,R,,,,,,,,,,1223, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,BLAZER 2WD,4.3,6,Manual(M5),R,827,15,21,18,17.1,27.2,20.5306,R,,,,,,,,,,1293, ,SIL ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 AVALANCHE 2WD,5.3,8,Auto(L4),R,854,10,13,12,11.5,17.2,13.5155,E,,,,,,,,,,2249,310/390,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 AVALANCHE 2WD,5.3,8,Auto(L4),R,814,14,18,15,15.4,23.1,18.1176,R,,,,,,,,,,1551,420/560,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 AVALANCHE 2WD,5.3,8,Auto(L4),R,812,14,18,15,15.2,22.8,17.8824,R,,,,,,,,,,1551,LM7,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 SUBURBAN 2WD,5.3,8,Auto(L4),R,854,10,13,12,11.5,17.2,13.5155,E,,,,,,,,,,2249,310/390,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 SUBURBAN 2WD,5.3,8,Auto(L4),R,814,14,18,15,15.4,23.1,18.1176,R,,,,,,,,,,1551,420/560,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 SUBURBAN 2WD,5.3,8,Auto(L4),R,812,14,18,15,15.2,22.8,17.8824,R,,,,,,,,,,1551,LM7,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,4.8,8,Auto(L4),R,820,14,18,16,15.7,23,18.316,R,,,,,,,,,,1453, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,5.3,8,Auto(L4),R,854,11,14,12,11.8,17.8,13.9099,E,,,,,,,,,,2249,310/390,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,5.3,8,Auto(L4),R,814,14,19,16,15.8,23.9,18.6433,R,,,,,,,,,,1453,420/560,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,5.3,8,Auto(L4),R,812,14,18,15,15.5,22.6,18.052,R,,,,,,,,,,1551,LM7,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER CONVERTIBLE,2,4,Auto(L4),R,107,23,26,24,25.7,33.2,28.6082,R,,,,,,,,,,970, ,2MODE 2LKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER CONVERTIBLE,2,4,Manual(M5),R,105,23,26,24,25.4,33.5,28.5011,R,,,,,,,,,,970, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER HARDTOP,2,4,Auto(L4),R,108,23,26,24,25.4,33.5,28.5011,R,,,,,,,,,,970, ,2MODE 2LKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER HARDTOP,2,4,Manual(M5),R,106,23,26,24,25.4,33.5,28.5011,R,,,,,,,,,,970, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER HARDTOP,2.5,6,Auto(L4),R,96,19,21,20,21,26.7,23.2318,R,,,,,,,,,,1162, ,2MODE 2LKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER LT,2.5,6,Auto(L4),R,86,19,21,20,20.8,26.6,23.0629,R,,,,,,,,,,1162, ,2MODE 2LKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRAILBLAZER 2WD,4.2,6,Auto(L4),R,818,16,22,18,17.3,27.7,20.8171,R,,,,,,,,,,1293, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRAILBLAZER EXT 2WD,4.2,6,Auto(L4),R,818,15,20,17,16.8,26.1,20.0082,R,,,,,,,,,,1367, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRAILBLAZER EXT 2WD,5.3,8,Auto(L4),R,812,15,19,17,16.7,24.2,19.4065,R,,,,,,,,,,1367,LM7,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHRYSLER,PT CRUISER,2.4,4,Auto(L4),F,120,19,25,21,20.9769,31.9997,24.8248,P,,T,,,,,,,,1178, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHRYSLER,PT CRUISER,2.4,4,Auto(L4),F,100,20,25,22,21.7,32.2,25.4318,R,,,,,,,,,,1058, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHRYSLER,PT CRUISER,2.4,4,Manual(M5),F,110,21,27,23,22.9134,34.245,26.9222,P,,T,,,,,,,,1077, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHRYSLER,PT CRUISER,2.4,4,Manual(M5),F,100,21,29,24,23.7,36.9,28.2471,R,,,,,,,,,,970, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,DODGE,DURANGO 2WD,4.7,8,Auto(L5),R,190,14,19,16,17,25.2,19.9163,R,,,,,,,,,,1453, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,DODGE,DURANGO 2WD,5.9,8,Auto(L4),R,210,13,18,15,14.2599,22.9821,17.1969,R,,,,,,,,,,1551, ,,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,ESCAPE 2WD,2,4,Manual(M5),F,600,23,28,25,25.3,35.3,28.9964,R,,,,,,,,,,930, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,ESCAPE 2WD,3,6,Auto(L4),F,606,19,25,21,21.2,32.1,25.0237,R,,,,,,,,,,1107, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPEDITION 2WD,4.6,8,Auto(L4),R,690,14,19,16,15.5,24.5,18.5697,R,,,,,,,,,,1453, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPEDITION 2WD,5.4,8,Auto(L4),R,695,13,18,15,14.7,22.6,17.4439,R,,,,,,,,,,1551, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,4.6,8,Auto(L5),R,706,15,19,17,16.4,24.9,19.3765,R,,,,,,,,,,1367, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER FFV 2WD,4,6,Auto(L5),R,722,11,16,13,12.4,19.9,14.9325,E,,,,,,,,,,2076,RANGE=230,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER FFV 2WD,4,6,Auto(L5),R,723,15,21,17,16.9,26.7,20.2436,R,,,,,,,,,,1367,RANGE=300,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER SPORT 2WD,4,6,Auto(L5),R,742,16,21,18,17.9,26.7,21.0172,R,,,,,,,,,,1293, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER SPORT 2WD,4,6,Manual(M5),R,741,17,22,19,18.4,27.7,21.6747,R,,,,,,,,,,1223, ,,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,4.8,8,Auto(L4),R,820,14,18,16,15.7,23,18.316,R,,,,,,,,,,1453, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,5.3,8,Auto(L4),R,854,11,14,12,11.8,17.8,13.9099,E,,,,,,,,,,2249,310/390,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,5.3,8,Auto(L4),R,814,14,19,16,15.8,23.9,18.6433,R,,,,,,,,,,1453,420/560,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,5.3,8,Auto(L4),R,812,14,18,15,15.5,22.6,18.052,R,,,,,,,,,,1551,LM7,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON XL 2WD,5.3,8,Auto(L4),R,854,10,13,12,11.5,17.2,13.5155,E,,,,,,,,,,2249,310/390,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON XL 2WD,5.3,8,Auto(L4),R,814,14,18,15,15.4,23.1,18.1176,R,,,,,,,,,,1551,420/560,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON XL 2WD,5.3,8,Auto(L4),R,812,14,18,15,15.2,22.8,17.8824,R,,,,,,,,,,1551,LM7,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,ENVOY 2WD,4.2,6,Auto(L4),R,818,16,22,18,17.3,27.7,20.8171,R,,,,,,,,,,1293, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,ENVOY XL 2WD,4.2,6,Auto(L4),R,818,15,20,17,16.8,26.1,20.0082,R,,,,,,,,,,1367, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,ENVOY XL 2WD,5.3,8,Auto(L4),R,812,15,19,17,16.7,24.2,19.4065,R,,,,,,,,,,1367,LM7,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,JIMMY 2WD,4.3,6,Auto(L4),R,819,17,23,19,18.9,29.3986,22.5188,R,,,,,,,,,,1223, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,JIMMY 2WD,4.3,6,Manual(M5),R,827,15,21,18,17.1,27.2,20.5306,R,,,,,,,,,,1293, ,SIL ,2,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,CR-V 2WD,2.4,4,Auto(L4),F,110,23,28,25,25.3,35.6,29.087,R,,,,,,,,,,930, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,ELEMENT 2WD,2.4,4,Auto(L4),F,115,22,26,24,24.8,33.7,28.1448,R,,,,,,,,,,970, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,ELEMENT 2WD,2.4,4,Manual(M5),F,110,21,26,23,23.4,32.9,26.8947,R,,,,,,,,,,1011, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,HYUNDAI,SANTAFE 2WD,2.4,4,Auto(L4),F,8,20,27,23,22.0959,34.6767,26.4072,R,,,,,,101,31,,,1011,I4,2MODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,HYUNDAI,SANTAFE 2WD,2.4,4,Manual(M5),F,8,20,27,23,22.4,34.3,26.5441,R,,,,,,101,31,,,1011,I4,,4,22
SPEC PURP VEH - S.U.V. - 2WD,HYUNDAI,SANTAFE 2WD,2.7,6,Auto(L4),F,9,20,26,22,22.5472,33.2,26.3522,R,,,,,,101,31,,,1058,V6,2MODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,HYUNDAI,SANTAFE 2WD,3.5,6,Auto(L5),F,17,16,22,19,18.3193,28.2827,21.7705,R,,,,,,101,31,,,1223,V6,CMODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,INFINITI,FX35 2WD,3.5,6,Auto(S5),R,97,17,23,19,18.7394,29.9786,22.5425,R,,,,,,,,,,1223, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,INFINITI,QX4 2WD,3.5,6,Auto(L4),R,95,16,21,18,17.9038,26.3643,20.9256,R,,,,,,,,,,1293, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,ASCENDER 2WD,4.2,6,Auto(L4),R,818,15,20,17,16.8,26.1,20.0082,R,,,,,,,,,,1367, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,ASCENDER 2WD,5.3,8,Auto(L4),R,812,15,19,17,16.7,24.2,19.4065,R,,,,,,,,,,1367,LM7,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,AXIOM 2WD,3.5,6,Auto(L4),R,1,17,21,18,18.4,26.4,21.3053,R,,,,,,,,,,1293,V-6,2MODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,2.2,4,Auto(L4),R,7,18,23,20,19.8,29.8,23.3217,R,,,,,,,,,,1162,L-4,2MODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,2.2,4,Manual(M5),R,7,20,24,22,22,30.9,25.2761,R,,,,,,,,,,1058,L-4,SIL ,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,3.2,6,Auto(L4),R,3,17,23,19,19.2,28.9,22.6159,R,,,,,,,,,,1223,V-6,2MODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO SPORT 2WD,2.2,4,Auto(L4),R,8,18,23,20,19.8,29.8,23.3217,R,,,,,,,,,,1162,L-4,2MODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO SPORT 2WD,2.2,4,Manual(M5),R,8,20,24,22,22,30.9,25.2761,R,,,,,,,,,,1058,L-4,SIL ,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO SPORT 2WD,3.2,6,Auto(L4),R,5,17,23,19,19.2,28.9,22.6159,R,,,,,,,,,,1223,V-6,2MODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,4,6,Auto(L4),R,160,16,21,18,18,28.4,21.5514,R,,,,,,,,,,1293, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,4.7,8,Auto(L5),R,190,15,20,17,17.2059,26.349,30.3898,R,,,,,,,,,,1367, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,LIBERTY/CHEROKEE 2WD,2.4,4,Manual(M5),R,140,19,24,21,21.4,31,24.8651,R,,,,,,,,,,1107, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,LIBERTY/CHEROKEE 2WD,3.7,6,Auto(L4),R,150,17,21,19,19.5,27,22.2857,R,,,,,,,,,,1223, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,LIBERTY/CHEROKEE 2WD,3.7,6,Manual(M5),R,150,16,22,18,18,27.8,21.4,R,,,,,,,,,,1293, ,,2,22
SPEC PURP VEH - S.U.V. - 2WD,KIA,KIA SORENTO 2WD,3.5,6,Auto(L4),R,5,15,20,17,16.9,25.1,19.8127,R,,,,,,,,,,1367, ,2MODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,LINCOLN,AVIATOR 2WD,4.6,8,Auto(L5),R,653,13,19,15,14.8291,23.7962,17.8572,R,,,,,,,,,,1551, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,LINCOLN,NAVIGATOR 2WD,5.4,8,Auto(L4),R,670,12,17,14,13.6,21.3,16.2422,P,,,,,,,,,,1767, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,MAZDA,TRIBUTE,2,4,Manual(M5),F,950,23,28,25,25.3,35.3,28.9964,R,,,,,,,,,,930, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,MAZDA,TRIBUTE,3,6,Auto(L4),F,956,19,25,21,21.2,32.1,25.0237,R,,,,,,,,,,1107, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,MERCURY,MOUNTAINEER 2WD,4.6,8,Auto(L5),R,652,15,19,17,16.4,24.9,19.3765,R,,,,,,,,,,1367, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,MERCURY,MOUNTAINER FFV 2WD,4,6,Auto(L5),R,654,11,16,13,12.4,19.9,14.9325,E,,,,,,,,,,2076,RANGE=290,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,MERCURY,MOUNTAINER FFV 2WD,4,6,Auto(L5),R,655,15,21,17,16.9,26.7,20.2436,R,,,,,,,,,,1367,RANGE=380,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,MONTERO SPORT 2WD,3,6,Auto(L4),R,92,18,22,20,19.8,28.4884,22.9497,R,,,,,,,,,,1162,SOHC,CMODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,MONTERO SPORT 2WD,3.5,6,Auto(L4),R,94,17,21,19,18.8484,27.2787,21.8931,R,,,,,,,,,,1223,SOHC,CMODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,NATIVA 2WD(PUERTO RICO ONLY),3,6,Auto(L4),R,92,18,22,20,19.8,28.4884,22.9497,R,,,,,,,,,,1162,SOHC,CMODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,OUTLANDER 2WD,2.4,4,Auto(S4),F,101,21,26,23,23.2,33.9,27.0407,R,,,,,,,,,,1011,SOHC,2MODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,MURANO 2WD,3.5,6,Auto(AV),F,96,20,25,22,22.7,32.3,26.2048,R,,,,,,,,,,1058, ,VMODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,3.5,6,Auto(L4),R,95,16,21,18,17.9038,26.3643,20.9256,R,,,,,,,,,,1293, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,3.5,6,Manual(M5),R,95,17,19,18,18.4,24.9,20.8491,R,,,,,,,,,,1293, ,,4,22
